timestamp,total_ms,p1a_ms,gpu_ms,copy_ms,p3_ms,p4_ms
10:02:08.533,34.4,6.6,4.3,1.0,18.5,3.7
10:02:08.580,31.0,3.4,4.2,1.1,18.1,3.7
10:02:08.614,31.2,3.4,4.5,1.0,18.1,3.9
10:02:08.648,32.2,3.5,4.8,1.1,18.4,4.1
10:02:08.681,31.9,3.9,4.5,1.0,18.1,4.1
10:02:08.717,32.1,3.7,4.3,1.0,18.6,4.2
10:02:08.751,31.7,3.4,4.6,0.9,18.4,4.1
10:02:08.788,32.1,3.5,4.5,1.2,18.9,3.7
10:02:08.817,31.5,3.8,4.4,0.9,18.6,3.6
10:02:08.852,34.2,6.4,4.3,0.9,18.6,3.8
10:02:08.890,34.0,4.9,4.4,1.2,18.7,4.5
10:02:08.924,31.4,3.5,4.3,0.9,18.2,4.0
10:02:08.955,30.5,3.7,4.3,0.9,17.3,4.0
10:02:08.992,31.1,3.4,4.2,1.0,18.3,4.0
10:02:09.025,31.2,3.1,4.8,0.9,18.1,4.1
10:02:09.067,32.0,3.2,4.4,1.2,18.8,4.0
10:02:09.094,32.1,4.2,4.4,1.1,18.4,3.8
10:02:09.131,33.1,3.6,4.2,1.0,20.3,3.6
10:02:09.163,31.8,3.6,4.3,3.8,16.1,3.6
10:02:09.192,28.7,3.2,4.2,0.9,16.6,3.6
10:02:09.222,30.6,3.0,4.2,0.9,18.5,3.8
10:02:09.254,31.9,3.7,4.3,0.9,19.0,3.8
10:02:09.286,31.1,3.4,4.1,0.9,18.8,3.6
10:02:09.318,32.3,4.0,4.3,1.0,19.0,3.7
10:02:09.350,31.9,3.8,4.3,0.9,18.9,3.9
10:02:09.382,31.8,3.5,4.4,0.9,18.8,3.8
10:02:09.437,36.5,6.0,4.3,1.3,19.4,5.1
10:02:09.470,32.5,4.1,4.6,0.9,18.2,4.3
10:02:09.505,31.1,3.2,4.4,0.9,18.0,4.5
10:02:09.534,31.3,3.4,4.6,0.9,18.2,4.0
10:02:09.564,30.3,3.4,4.1,0.9,17.7,3.8
10:02:09.594,30.4,3.3,4.3,0.9,18.1,3.7
10:02:09.626,31.2,3.3,4.2,0.9,17.9,4.7
10:02:09.659,32.7,3.6,5.4,1.2,18.3,3.9
10:02:09.698,31.0,3.5,4.3,0.9,18.3,3.7
10:02:09.730,31.9,3.4,4.6,0.9,18.3,4.4
10:02:09.762,31.1,3.5,4.4,0.9,18.2,3.9
10:02:09.792,31.0,3.2,4.4,0.9,18.4,3.8
10:02:09.824,31.3,3.5,4.3,1.2,18.0,4.0
10:02:09.869,35.9,5.8,4.3,1.4,19.6,4.5
10:02:09.901,31.7,3.6,4.6,1.1,18.1,4.0
10:02:09.932,30.8,3.3,4.4,0.9,17.7,4.1
10:02:09.965,32.7,3.7,5.1,0.9,18.1,4.2
10:02:09.997,32.1,3.7,5.0,0.9,18.1,4.2
10:02:10.031,32.8,3.7,4.3,1.0,19.0,4.5
10:02:10.063,32.4,3.1,4.7,0.9,19.0,4.5
10:02:10.097,33.8,4.9,4.4,1.4,19.1,3.6
10:02:10.132,34.1,5.7,4.6,0.9,18.6,4.1
10:02:10.162,29.7,3.5,4.2,0.9,17.5,3.4
10:02:10.715,54.8,4.3,15.2,12.0,17.3,5.7
10:02:10.715,27.4,3.0,4.0,0.8,15.8,3.5
10:02:10.750,27.9,3.1,4.1,0.8,15.9,3.7
10:02:10.785,29.4,3.1,4.3,1.0,16.5,4.2
10:02:10.818,28.7,3.3,4.5,0.9,16.1,3.7
10:02:10.853,30.1,4.2,4.6,1.0,16.3,3.7
10:02:10.881,28.2,3.3,4.2,0.8,15.9,3.8
10:02:10.911,29.5,3.0,4.6,0.9,16.8,4.0
10:02:10.940,28.6,3.0,4.4,0.8,16.0,4.1
10:02:10.969,28.4,3.0,4.6,0.8,16.2,3.6
10:02:11.026,33.2,5.8,4.4,1.3,17.0,4.2
10:02:11.054,28.4,2.9,4.2,0.9,16.1,4.0
10:02:11.085,30.1,3.0,6.4,0.8,16.1,3.5
10:02:11.114,28.7,3.1,4.3,0.8,16.7,3.5
10:02:11.144,27.7,3.0,4.2,0.8,15.9,3.5
10:02:11.191,31.4,5.6,4.4,1.2,16.2,3.7
10:02:11.223,28.6,2.8,4.2,0.9,16.9,3.6
10:02:11.252,29.9,3.2,4.5,0.9,17.2,3.7
10:02:11.283,30.5,3.3,4.4,1.0,17.6,3.9
10:02:11.313,30.3,3.3,4.4,0.9,17.6,3.8
10:02:11.362,34.8,5.3,4.9,1.4,18.1,4.6
10:02:11.395,30.3,3.6,4.5,0.8,17.4,3.7
10:02:11.429,31.6,4.4,4.3,1.1,17.5,3.9
10:02:11.462,29.6,3.2,4.3,0.9,17.1,3.9
10:02:11.496,30.7,3.5,4.5,0.9,17.5,4.0
10:02:11.531,31.5,3.1,4.7,0.8,18.5,4.1
10:02:11.564,32.9,4.3,4.7,0.9,18.7,4.0
10:02:11.600,32.7,3.6,4.8,1.0,18.8,4.1
10:02:11.637,33.0,4.1,4.9,1.0,18.6,4.2
10:02:11.665,32.0,3.6,4.6,1.0,18.5,4.0
10:02:11.698,32.5,3.7,4.5,1.0,19.1,4.0
10:02:11.739,34.9,5.9,5.0,1.4,18.4,3.9
10:02:11.770,30.5,3.3,4.2,1.0,18.0,3.7
10:02:11.801,30.7,3.6,4.1,0.9,18.0,3.8
10:02:11.832,31.5,3.7,4.3,1.0,18.3,4.0
10:02:11.869,31.5,3.5,4.3,1.0,18.2,4.2
10:02:11.901,31.6,3.5,4.4,1.0,18.4,4.0
10:02:11.933,31.8,3.4,4.9,1.0,18.2,4.1
10:02:11.973,32.5,3.1,4.6,1.4,18.8,4.1
10:02:12.005,31.9,3.6,4.5,1.0,18.2,4.3
10:02:12.041,35.3,5.2,5.1,1.2,19.2,4.3
10:02:12.073,31.5,3.5,4.8,0.9,18.3,3.7
10:02:12.105,31.3,3.5,4.3,1.0,18.2,4.1
10:02:12.137,31.4,3.6,4.3,1.0,18.3,3.9
10:02:12.172,31.6,3.1,4.7,0.9,18.3,4.4
10:02:12.201,32.2,3.4,5.1,0.9,18.7,3.8
10:02:12.236,30.9,3.2,4.1,0.9,18.5,4.0
10:02:12.267,30.9,3.4,4.1,0.9,18.6,3.8
10:02:12.301,31.0,3.5,4.2,0.9,18.4,3.8
10:02:12.333,32.0,3.8,4.5,1.0,18.6,3.8
10:02:12.368,34.3,3.6,6.6,1.0,18.9,4.0
10:02:12.400,31.9,3.7,4.3,1.1,18.7,3.9
10:02:12.438,33.4,4.1,4.4,1.5,18.8,4.1
10:02:12.469,31.0,4.1,4.1,0.9,17.9,3.7
10:02:12.500,30.8,3.3,4.2,0.9,18.1,3.9
10:02:12.533,32.7,3.9,4.4,1.3,18.8,3.9
10:02:12.566,32.3,3.7,4.6,1.1,18.8,3.7
10:02:12.598,32.5,3.2,5.1,1.1,18.9,3.9
10:02:12.631,32.4,4.0,4.4,1.0,18.8,3.9
10:02:12.676,34.6,3.9,4.7,1.4,19.6,4.6
10:02:12.709,33.3,5.3,4.4,1.1,18.1,4.0
10:02:12.741,31.5,3.4,4.8,1.0,18.2,3.8
10:02:12.774,32.3,4.4,4.2,1.1,18.4,3.9
10:02:12.805,31.2,3.6,4.5,0.9,18.1,3.7
10:02:12.837,31.1,3.4,4.3,1.1,18.1,3.8
10:02:12.867,30.6,3.4,4.3,1.0,17.8,3.8
10:02:12.899,30.9,3.4,4.4,0.9,18.0,3.9
10:02:12.931,31.6,3.5,4.2,1.0,18.4,4.1
10:02:12.963,31.4,3.4,4.2,1.0,18.6,3.9
10:02:12.996,32.8,3.6,4.3,1.1,19.2,4.3
10:02:13.028,32.4,3.6,4.7,1.1,18.8,3.9
10:02:13.072,34.4,4.8,4.4,1.4,19.1,4.4
10:02:13.106,33.2,4.5,5.0,1.0,18.5,3.9
10:02:13.139,32.6,3.4,4.5,1.1,18.4,4.9
10:02:13.172,32.4,3.6,4.5,1.2,18.8,4.0
10:02:13.203,31.6,3.4,4.9,0.9,18.0,4.1
10:02:13.237,32.5,3.9,4.5,1.2,18.5,4.0
10:02:13.271,33.8,5.2,4.8,1.0,18.4,4.1
10:02:13.307,35.6,3.6,4.7,1.0,20.7,5.3
10:02:13.339,31.5,3.3,4.5,1.0,18.1,4.2
10:02:13.372,32.5,3.8,5.1,1.0,18.2,4.1
10:02:13.405,32.2,3.5,4.7,1.0,18.3,4.5
10:02:13.437,31.3,3.6,4.3,1.0,18.4,3.8
10:02:13.470,32.1,3.3,5.3,1.0,18.2,4.0
10:02:13.502,31.2,3.6,4.6,1.0,18.0,3.7
10:02:13.534,31.7,3.6,4.4,0.9,18.1,4.4
10:02:13.572,33.4,3.4,4.6,1.4,19.4,4.2
10:02:13.605,33.0,3.4,5.5,1.1,18.4,4.2
10:02:13.642,36.2,5.7,4.9,1.4,19.2,4.6
10:02:13.673,31.4,3.2,5.1,0.9,18.1,3.9
10:02:13.707,32.6,4.0,4.4,1.0,18.7,4.3
10:02:13.738,31.4,3.4,4.6,0.9,18.3,3.7
10:02:13.770,31.4,3.7,4.1,1.0,18.4,3.9
10:02:13.802,31.3,3.5,4.4,1.0,18.3,3.9
10:02:13.833,31.0,3.7,4.4,0.9,17.8,3.8
10:02:13.865,31.8,3.3,4.5,1.0,18.4,4.4
10:02:13.899,32.3,3.8,4.6,1.1,18.8,3.8
10:02:13.938,33.4,3.7,4.5,1.4,19.3,4.1
10:02:13.974,34.8,6.7,4.7,0.9,18.3,4.0
10:02:14.007,32.6,4.2,4.5,1.1,18.5,4.0
10:02:14.039,31.6,3.5,4.6,0.9,18.1,4.2
10:02:14.071,32.0,3.3,4.9,1.1,18.4,4.1
10:02:14.103,31.6,3.8,4.6,0.9,18.4,3.6
10:02:14.135,32.1,4.1,4.4,1.1,18.2,4.1
10:02:14.168,32.2,3.8,4.5,1.0,18.5,4.0
10:02:14.201,33.0,3.6,5.2,1.0,18.6,4.2
10:02:14.234,32.6,3.8,4.5,1.3,18.2,4.5
10:02:14.268,33.1,3.6,4.3,1.0,19.6,4.3
10:02:14.300,32.3,3.3,4.9,1.0,18.5,4.2
10:02:14.332,32.2,3.6,4.4,1.1,18.9,3.8
10:02:14.365,31.5,3.4,4.2,1.0,18.5,4.0
10:02:14.397,32.5,3.3,4.9,1.1,18.6,4.2
10:02:14.429,31.8,3.6,4.2,1.0,19.0,3.7
10:02:14.461,32.0,3.5,4.2,0.9,19.2,3.8
10:02:14.509,35.6,5.8,4.3,1.3,19.2,4.4
10:02:14.543,32.2,4.7,4.4,0.9,18.2,3.7
10:02:14.574,31.7,3.3,4.3,1.0,18.5,4.3
10:02:14.609,34.6,3.6,6.8,1.0,18.6,4.3
10:02:14.643,32.9,3.6,4.6,1.2,18.5,4.5
10:02:14.676,33.6,4.5,4.9,0.9,18.3,4.7
10:02:14.727,34.4,3.9,5.5,1.4,18.6,4.6
10:02:14.742,31.8,3.1,4.8,0.9,18.8,4.0
10:02:14.774,31.5,3.7,4.1,0.9,18.3,4.1
10:02:14.805,30.6,3.4,4.2,0.9,18.1,3.7
10:02:14.837,31.7,3.7,4.2,1.1,18.4,3.8
10:02:14.869,31.5,3.5,4.4,1.0,18.3,4.1
10:02:14.904,34.6,3.7,4.4,1.1,18.6,6.4
10:02:14.936,31.6,3.7,4.4,1.0,18.2,3.9
10:02:14.969,32.0,3.6,4.6,1.0,18.4,4.0
10:02:15.005,32.9,3.8,5.2,1.0,18.6,3.7
10:02:15.037,32.1,3.5,4.8,1.0,18.2,4.3
10:02:15.070,32.3,3.7,5.2,0.9,18.1,4.1
10:02:15.103,32.7,3.5,5.7,0.9,18.3,4.0
10:02:15.138,31.5,3.7,4.2,1.0,18.5,3.9
10:02:15.167,31.8,3.6,4.6,1.0,18.4,4.0
10:02:15.199,31.7,3.5,4.7,1.0,18.3,3.9
10:02:15.231,32.4,3.6,4.6,1.1,18.7,4.1
10:02:15.264,32.2,3.8,4.5,1.0,18.4,4.1
10:02:15.296,32.1,3.6,4.5,1.3,18.6,3.9
10:02:15.330,33.3,3.5,5.0,1.3,19.1,4.2
10:02:15.371,32.8,4.0,4.7,1.0,18.9,3.9
10:02:15.403,32.0,3.7,4.2,0.9,18.3,4.6
10:02:15.436,32.1,3.8,4.6,0.9,18.4,4.1
10:02:15.471,32.9,3.5,5.1,0.9,18.8,4.3
10:02:15.505,32.1,3.6,4.4,1.0,18.7,4.0
10:02:15.535,31.4,3.5,4.2,0.9,18.6,3.7
10:02:15.568,32.3,3.2,5.5,1.1,18.5,3.7
10:02:15.600,31.8,3.7,4.7,0.9,18.4,3.9
10:02:15.633,32.5,3.5,4.4,1.2,19.1,3.9
10:02:15.666,33.0,3.5,4.6,1.4,19.1,4.0
10:02:15.698,32.1,3.5,4.4,1.1,18.8,4.0
10:02:15.742,34.5,5.0,4.5,1.2,19.2,4.2
10:02:15.775,32.6,4.5,4.4,1.0,18.7,3.7
10:02:15.807,31.1,3.5,4.4,1.0,18.3,3.8
10:02:15.837,30.3,3.5,4.2,0.9,17.8,3.7
10:02:15.868,30.6,3.5,4.4,0.9,17.9,3.7
10:02:15.900,31.5,3.9,4.2,0.9,18.2,4.0
10:02:15.932,31.7,3.7,4.4,1.3,18.1,4.0
10:02:15.964,31.6,3.5,4.3,1.0,18.4,4.0
10:02:16.005,33.2,3.3,4.7,1.4,19.3,4.0
10:02:16.036,31.3,3.5,4.3,0.9,18.5,3.8
10:02:16.069,32.5,3.6,4.4,1.0,19.0,4.2
10:02:16.104,32.9,4.9,4.6,0.9,18.3,3.9
10:02:16.135,32.2,4.0,4.3,1.1,18.7,3.8
10:02:16.174,32.4,3.5,4.8,1.0,18.8,4.0
10:02:16.207,34.8,3.6,4.9,3.0,19.0,4.0
10:02:16.240,32.2,3.6,4.4,1.0,18.5,4.4
10:02:16.273,33.2,3.9,4.8,1.0,18.4,4.8
10:02:16.307,32.7,3.8,4.7,0.9,18.2,4.7
10:02:16.340,33.5,3.7,5.3,1.1,18.9,4.1
10:02:16.373,32.1,3.6,4.6,1.0,18.3,4.3
10:02:16.404,31.6,3.5,4.6,0.9,18.4,3.9
10:02:16.437,32.2,3.6,4.7,1.0,18.3,4.2
10:02:16.470,32.2,3.6,4.8,1.1,18.4,3.9
10:02:16.505,34.3,3.7,4.5,1.0,18.5,6.3
10:02:16.537,32.1,3.9,4.3,1.0,18.4,4.1
10:02:16.570,32.0,3.6,4.6,0.9,18.3,4.3
10:02:16.603,33.1,3.9,4.7,0.9,18.4,5.0
10:02:16.635,32.0,3.9,4.6,1.0,18.6,3.7
10:02:16.667,31.6,3.8,4.4,0.9,18.3,3.9
10:02:16.700,31.8,3.6,4.4,0.9,18.5,4.1
10:02:16.738,33.2,3.7,4.5,1.4,19.2,4.0
10:02:16.770,31.1,3.4,4.3,0.9,18.5,3.8
10:02:16.802,31.5,3.4,4.4,1.1,18.3,4.0
10:02:16.837,31.9,3.8,4.3,1.0,18.6,3.9
10:02:16.868,31.7,3.6,4.3,0.9,18.7,3.9
10:02:16.901,31.8,3.7,4.4,1.0,18.4,4.0
10:02:16.933,32.1,3.6,4.8,1.0,18.7,3.8
10:02:16.966,33.4,4.0,5.2,1.1,18.6,4.1
10:02:16.999,32.5,3.7,4.8,1.1,19.0,3.8
10:02:17.033,33.1,3.9,5.2,1.0,18.6,4.0
10:02:17.066,32.8,3.7,4.9,1.0,18.5,4.5
10:02:17.105,33.3,3.7,4.4,1.3,18.8,4.6
10:02:17.139,33.3,4.4,5.0,0.9,18.7,4.0
10:02:17.176,36.9,7.7,4.5,1.4,19.0,4.0
10:02:17.207,30.8,3.3,4.2,0.9,18.3,3.6
10:02:17.239,31.5,3.7,4.1,1.0,18.6,3.8
10:02:17.271,31.8,3.9,4.3,1.0,18.4,4.0
10:02:17.304,32.0,3.7,4.6,0.9,18.4,4.1
10:02:17.337,33.3,3.9,4.9,1.0,18.3,4.9
10:02:17.371,33.2,3.7,5.5,1.0,18.7,4.2
10:02:17.403,31.8,3.7,4.6,0.9,18.4,3.9
10:02:17.435,31.9,3.8,4.6,1.0,18.5,3.8
10:02:17.468,32.1,3.8,4.3,1.0,18.6,4.1
10:02:17.500,32.1,3.6,4.4,0.9,18.6,4.2
10:02:17.533,32.9,4.0,4.5,1.0,18.6,4.4
10:02:17.565,31.9,3.9,4.4,0.9,18.4,3.8
10:02:17.597,31.9,3.8,4.4,1.0,18.4,4.0
10:02:17.629,31.5,3.6,4.2,1.1,18.5,3.8
10:02:17.662,32.0,3.6,4.4,1.0,18.9,3.8
10:02:17.694,32.3,3.5,4.4,0.9,18.8,4.3
10:02:17.727,32.2,3.5,4.7,1.0,18.9,3.9
10:02:17.759,31.5,3.4,4.3,1.1,18.6,3.8
10:02:17.790,31.4,3.5,4.2,1.0,18.6,3.9
10:02:17.822,31.7,3.5,4.3,1.0,18.8,3.8
10:02:17.855,32.0,3.6,4.3,0.9,18.9,4.1
10:02:17.909,36.2,5.9,4.6,1.4,19.8,4.1
10:02:17.940,31.2,3.5,4.8,1.0,17.9,3.7
10:02:17.972,31.4,3.4,4.7,0.9,18.2,3.9
10:02:18.004,31.9,3.5,4.7,0.9,18.4,4.1
10:02:18.037,32.3,3.9,4.4,1.1,18.5,4.1
10:02:18.069,32.4,3.9,4.9,0.9,18.4,4.0
10:02:18.104,34.0,3.8,4.4,1.0,18.4,6.1
10:02:18.136,31.9,3.8,4.4,1.0,18.5,3.9
10:02:18.168,31.3,3.6,4.3,0.9,18.1,4.0
10:02:18.200,32.3,3.9,5.0,0.9,18.3,3.9
10:02:18.233,32.4,3.8,4.7,1.0,18.5,4.2
10:02:18.266,33.3,3.9,5.0,1.0,18.7,4.4
10:02:18.299,32.4,3.6,4.3,0.9,18.5,4.6
10:02:18.337,32.7,3.7,4.6,1.2,18.6,4.3
10:02:18.369,31.4,3.4,4.6,1.0,18.3,3.8
10:02:18.406,33.4,4.1,4.7,1.4,18.7,4.0
10:02:18.439,32.5,3.4,5.3,0.9,18.6,4.0
10:02:18.471,31.6,3.8,4.4,1.0,18.3,3.8
10:02:18.504,31.9,3.5,4.9,0.9,18.2,4.0
10:02:18.536,32.2,3.8,4.9,1.0,18.3,4.0
10:02:18.570,32.6,3.7,5.2,1.0,18.3,4.2
10:02:18.602,31.3,3.7,4.2,0.9,17.9,4.2
10:02:18.637,31.9,3.7,4.4,1.0,18.3,4.1
10:02:18.670,32.3,3.7,4.5,1.0,18.6,4.1
10:02:18.701,31.0,3.6,4.4,0.9,18.2,3.6
10:02:18.733,31.7,3.7,4.3,0.9,18.6,3.9
10:02:18.767,33.8,3.4,6.7,0.9,18.8,3.8
10:02:18.799,31.5,3.6,4.3,0.9,18.4,4.1
10:02:18.831,31.6,3.6,4.2,1.0,18.6,3.9
10:02:18.862,31.5,3.6,4.2,1.2,18.4,3.9
10:02:18.908,37.5,3.5,8.6,1.6,19.5,3.7
10:02:18.939,30.4,3.4,4.2,0.9,17.7,4.1
10:02:18.970,30.9,3.5,4.3,1.0,18.2,3.8
10:02:19.006,32.9,3.6,4.4,1.0,19.1,4.4
10:02:19.058,35.8,6.0,4.5,1.3,19.5,4.0
10:02:19.092,34.6,6.7,4.4,0.9,18.6,3.7
10:02:19.127,33.9,4.9,4.7,1.2,18.8,4.0
10:02:19.159,32.3,3.9,4.7,0.9,18.6,3.8
10:02:19.192,32.9,4.1,4.8,1.0,18.6,4.1
10:02:19.224,31.7,3.7,4.6,0.9,18.3,4.0
10:02:19.257,32.2,3.8,4.7,1.0,18.5,3.9
10:02:19.297,33.2,3.7,4.8,1.0,19.1,4.2
10:02:19.332,32.5,3.8,4.6,1.0,18.4,4.4
10:02:19.365,32.8,3.9,4.8,0.9,18.7,4.3
10:02:19.406,37.2,4.6,4.9,1.1,21.9,4.4
10:02:19.438,31.9,3.6,4.4,1.0,18.2,4.3
10:02:19.471,32.2,3.6,4.6,1.0,18.4,4.3
10:02:19.503,32.1,3.8,4.3,1.0,18.2,4.6
10:02:19.536,32.0,3.7,4.2,1.1,18.5,4.2
10:02:19.570,31.7,3.5,4.6,1.0,18.2,4.1
10:02:19.603,31.9,3.7,4.3,1.2,18.6,3.7
10:02:19.633,30.6,3.4,4.3,0.9,18.1,3.7
10:02:19.669,32.9,3.9,4.4,1.4,18.8,4.0
10:02:19.705,35.4,3.6,4.9,1.0,18.6,7.0
10:02:19.739,33.5,4.3,4.9,1.0,19.1,3.9
10:02:19.770,30.7,3.5,4.3,0.9,18.0,3.7
10:02:19.801,30.8,3.7,4.2,0.9,18.0,3.8
10:02:19.832,31.3,3.6,4.4,0.9,18.0,4.1
10:02:19.865,32.0,3.7,4.6,1.1,18.5,3.9
10:02:19.897,32.1,3.8,4.5,1.0,18.4,4.0
10:02:19.930,32.5,3.8,4.4,1.3,18.8,3.9
10:02:19.962,32.5,3.5,4.8,1.0,18.5,4.2
10:02:19.996,32.9,3.7,4.3,1.1,19.1,4.4
10:02:20.029,33.2,3.8,4.7,1.1,19.2,4.1
10:02:20.062,32.8,3.7,4.8,1.1,18.7,4.0
10:02:20.095,32.6,3.6,4.6,1.1,19.1,3.9
10:02:20.127,32.0,3.6,4.5,1.1,18.8,3.6
10:02:20.170,33.2,3.2,4.3,1.4,19.1,4.8
10:02:20.203,32.0,3.5,4.6,1.0,18.3,4.3
10:02:20.235,32.0,3.8,4.5,1.0,18.5,3.9
10:02:20.266,31.0,3.4,4.1,0.9,18.4,3.9
10:02:20.299,32.0,3.5,4.1,1.1,18.8,4.2
10:02:20.331,32.2,3.6,4.3,1.0,19.0,4.0
10:02:20.367,35.3,3.7,4.3,4.0,18.7,4.2
10:02:20.404,33.0,3.3,4.6,1.4,19.2,4.0
10:02:20.436,31.7,3.6,4.5,1.0,18.4,4.0
10:02:20.470,32.8,4.2,4.4,1.2,18.5,4.1
10:02:20.505,34.2,4.9,4.8,1.1,18.8,4.3
10:02:20.539,34.3,4.9,4.4,1.2,19.0,4.5
10:02:20.576,35.7,5.4,4.3,1.4,19.5,4.6
10:02:20.613,37.2,5.3,4.9,1.4,19.7,5.5
10:02:20.650,36.1,5.3,4.8,1.4,19.8,4.5
10:02:21.248,48.3,4.9,15.5,5.3,15.6,6.8
10:02:21.248,28.1,3.2,4.1,0.9,15.9,3.8
10:02:21.276,28.3,3.8,4.2,0.8,15.7,3.5
10:02:21.309,28.4,3.1,4.3,1.0,16.1,3.7
10:02:21.342,28.0,3.1,4.2,1.0,15.9,3.5
10:02:21.375,27.3,2.8,4.1,0.8,15.8,3.6
10:02:21.411,29.9,3.7,4.4,1.4,16.2,3.7
10:02:21.442,27.9,3.0,4.2,0.8,15.8,3.7
10:02:21.477,29.6,3.7,4.2,0.9,16.4,4.1
10:02:21.509,28.2,3.1,4.3,0.8,16.0,3.7
10:02:21.542,27.7,2.8,4.4,0.9,15.8,3.7
10:02:21.575,27.7,3.0,4.2,0.8,15.8,3.7
10:02:21.609,28.3,2.8,4.3,0.8,16.3,3.8
10:02:21.644,30.1,3.0,6.3,0.9,15.9,3.7
10:02:21.676,28.6,2.8,4.2,1.1,16.3,3.8
10:02:21.711,30.2,3.0,4.3,1.3,17.3,3.8
10:02:21.745,30.5,3.0,5.0,1.0,17.1,4.0
10:02:21.778,30.1,3.2,4.5,0.9,17.2,4.0
10:02:21.811,30.4,3.1,4.2,1.4,17.4,3.9
10:02:21.844,29.8,3.5,4.1,0.9,17.2,3.8
10:02:21.880,31.8,4.1,4.5,1.0,17.3,4.5
10:02:21.910,30.2,3.3,4.6,0.8,17.2,3.9
10:02:21.943,32.1,3.5,4.0,1.1,16.8,6.4
10:02:21.973,30.5,3.6,4.3,1.0,17.0,4.3
10:02:22.004,30.5,3.4,4.5,0.8,17.6,3.9
10:02:22.035,30.5,3.4,4.7,0.9,17.3,4.0
10:02:22.065,29.6,3.2,4.2,0.9,17.2,3.8
10:02:22.116,32.9,4.7,4.3,1.3,17.9,4.1
10:02:22.146,29.5,3.2,4.6,0.9,16.9,3.8
10:02:22.187,33.5,5.6,4.4,1.3,17.7,4.0
10:02:22.217,29.9,3.7,4.4,0.8,16.7,4.0
10:02:22.247,30.2,3.5,4.4,1.0,17.2,3.7
10:02:22.290,33.8,5.8,4.7,1.1,17.7,4.0
10:02:22.322,30.9,4.6,4.3,0.8,17.2,3.8
10:02:22.352,29.9,3.2,4.5,0.9,17.3,3.7
10:02:22.381,29.2,3.3,4.3,0.8,16.7,3.7
10:02:22.428,33.5,5.5,4.2,1.4,17.8,4.2
10:02:22.458,30.1,3.5,4.6,0.8,17.1,3.8
10:02:22.495,30.5,3.2,4.4,1.1,17.3,4.0
10:02:22.525,29.6,3.6,4.4,0.8,16.9,3.7
10:02:22.555,29.8,3.1,4.2,1.1,17.4,3.7
10:02:22.594,29.7,3.2,4.2,1.1,17.1,3.8
10:02:22.629,31.0,3.9,4.6,1.1,17.1,3.9
10:02:22.659,29.6,3.2,4.4,0.9,17.0,3.9
10:02:22.689,30.4,2.9,4.6,1.3,17.3,4.0
10:02:22.719,29.8,3.4,4.2,0.9,17.4,3.6
10:02:22.766,34.9,5.5,4.7,1.4,18.5,4.4
10:02:22.797,29.9,3.2,4.6,0.8,16.7,4.3
10:02:22.827,30.0,3.0,4.9,0.9,17.1,3.8
10:02:22.857,29.3,3.4,4.2,0.9,16.9,3.7
10:02:22.888,31.0,3.0,5.6,1.0,17.1,3.9
10:02:22.920,32.0,3.9,4.6,1.0,18.2,3.9
10:02:22.950,29.3,3.2,4.3,0.8,17.0,3.7
10:02:22.979,28.9,2.8,3.9,0.8,17.3,3.8
10:02:23.031,34.3,5.1,4.8,1.4,18.2,4.3
10:02:23.061,29.0,3.1,4.7,0.9,16.5,3.6
10:02:23.092,29.3,3.2,4.5,0.9,16.7,3.7
10:02:23.122,29.6,3.1,4.5,0.8,17.2,3.7
10:02:23.152,29.5,3.0,4.4,1.1,17.1,3.8
10:02:23.192,28.6,2.7,4.4,0.8,16.7,3.7
10:02:23.237,45.0,3.1,4.5,1.5,29.9,5.6
10:02:23.288,49.9,9.4,13.9,1.8,18.6,5.7
10:02:23.339,47.0,5.7,11.6,1.9,22.3,5.0
10:02:23.378,38.4,5.6,6.2,2.3,18.8,4.9
10:02:23.427,42.0,5.7,4.7,1.4,20.1,9.7
10:02:23.475,44.8,7.2,5.9,1.5,19.5,10.0
10:02:23.514,37.8,5.6,5.6,1.3,19.2,5.5
10:02:23.570,45.2,8.6,5.3,4.2,20.2,6.3
10:02:23.613,40.3,8.1,4.9,1.6,19.3,5.9
10:02:23.651,37.4,5.6,4.9,1.3,19.5,5.6
10:02:23.688,31.5,3.3,4.3,0.9,18.8,3.9
10:02:23.718,29.6,2.9,4.1,0.9,17.6,3.8
10:02:23.749,30.2,2.6,4.6,0.9,17.6,4.3
10:02:23.780,31.1,3.1,4.6,1.1,17.8,4.1
10:02:23.815,31.6,3.5,4.5,0.9,18.1,4.4
10:02:23.847,31.4,3.0,4.4,0.9,18.1,4.7
10:02:23.879,31.9,3.6,4.5,1.0,18.7,3.8
10:02:23.910,30.9,2.9,4.6,0.9,18.1,4.0
10:02:23.942,31.6,3.5,4.7,1.0,18.0,4.0
10:02:23.972,29.5,2.4,4.2,1.0,17.9,3.8
10:02:24.003,30.2,2.7,4.2,1.0,17.9,4.1
10:02:24.034,30.9,2.5,5.0,0.9,18.0,4.2
10:02:24.071,32.5,4.2,4.6,1.1,18.3,3.8
10:02:24.102,30.1,3.1,4.2,0.9,17.9,3.7
10:02:24.133,30.0,2.8,4.1,1.0,17.9,3.8
10:02:24.163,30.5,3.0,4.4,0.9,18.2,3.6
10:02:24.193,27.6,2.7,4.3,0.9,16.0,3.5
10:02:24.223,29.4,2.5,4.2,0.9,17.7,3.9
10:02:24.254,30.3,3.0,4.3,0.9,17.8,4.1
