timestamp,elapsed_s,current_uA,voltage_uV,capacity_pct,charge_uAh,cpu0_khz,cpu4_khz,cpu7_khz,gpu_hz,gpu_busy_pct,cpuss0,gpuss0,nsphvx0,nsphvx1,nsphmx0,nsphmx1,xo_therm,skin_therm,shell_front,shell_back
18:57:21,1343,1372,4218000,92,5026000,787200,2707200,902400,903000000,9,66200,62700,70900,69800,69400,69800,47600,54285,40100,40100
18:57:31,1353,1402,4217000,92,5022000,787200,2035200,902400,903000000,9,65400,62700,69400,72500,71700,70200,47622,54086,40200,40200
18:57:42,1364,1283,4227000,92,5017000,787200,1612800,902400,903000000,9,66200,62700,79100,73600,72500,71300,47622,54077,40200,40200
18:57:52,1374,1381,4217000,92,5013000,787200,1497600,902400,903000000,9,67000,62700,70200,72500,70200,73600,47645,54138,40300,40300
18:58:02,1384,1362,4214000,92,5009000,902400,1920000,902400,903000000,9,65400,62700,70200,70200,70500,69400,47690,54189,40300,40300
18:58:13,1395,1490,4213000,91,5004000,787200,1612800,902400,903000000,9,66600,63100,72500,76000,68200,71300,47712,54446,40300,40300
18:58:23,1405,1371,4214000,91,5000000,787200,844800,902400,903000000,9,66200,63100,73300,72100,70200,68600,47764,54419,40400,40400
18:58:34,1416,1295,4212000,91,4996000,787200,2707200,902400,903000000,10,66600,62700,73300,73600,69000,69000,47793,54338,40400,40400
18:58:44,1426,1322,4214000,91,4991000,1804800,844800,902400,903000000,9,66600,63500,70500,77100,70500,69000,47823,54392,40500,40500
18:58:55,1437,1400,4212000,91,4987000,787200,2246400,902400,903000000,9,66600,62300,69400,69400,74000,70200,47845,54463,40500,40500
18:59:05,1447,1460,4210000,91,4982000,787200,1920000,902400,903000000,9,66600,63900,72900,69800,68600,75600,47875,54320,40500,40500
18:59:16,1458,1459,4202000,91,4978000,787200,1612800,902400,903000000,9,66200,63100,69400,69800,70500,69400,47889,54347,40600,40600
18:59:26,1468,1340,4211000,91,4974000,787200,1075200,902400,903000000,9,65800,62700,74400,72500,67400,70500,47919,54473,40700,40700
18:59:37,1479,1499,4202000,91,4969000,787200,1401600,902400,903000000,9,66600,63100,69000,69800,69800,69800,47948,54383,40700,40700
18:59:47,1489,1306,4211000,91,4965000,556800,2707200,902400,903000000,9,67000,63100,70900,70200,69400,71300,47978,54473,40700,40700
18:59:58,1500,1438,4212000,91,4960000,787200,2515200,902400,903000000,9,66600,63500,76000,71300,72100,69000,47985,54437,40800,40800
19:00:08,1510,1554,4205000,91,4956000,787200,1497600,902400,903000000,10,66600,63500,72100,69800,73600,72100,48037,54803,40800,40800
19:00:19,1521,1500,4204000,90,4951000,787200,1920000,902400,903000000,9,67000,63500,70500,70500,68600,72100,48110,54652,40900,40900
19:00:29,1531,1457,4206000,90,4947000,787200,1286400,902400,903000000,9,66600,63500,70500,72900,70900,70900,48132,54607,40900,40900
19:00:39,1541,1286,4212000,90,4943000,787200,2707200,902400,903000000,9,66200,63100,72900,74000,74400,71300,48147,54669,40900,40900
