03-20 20:09:08.884 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=27.8ms  P1a=4.1  GPU=3.2  copy=1.1  P3=14.0  P4(GPU)=2.9
03-20 20:09:10.084 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=28.6ms  P1a=3.9  GPU=2.7  copy=1.1  P3=14.9  P4(GPU)=2.9
03-20 20:09:11.282 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=25.4ms  P1a=2.8  GPU=2.8  copy=0.9  P3=14.6  P4(GPU)=2.7
03-20 20:09:12.483 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=27.0ms  P1a=3.8  GPU=2.7  copy=1.1  P3=13.5  P4(GPU)=2.9
03-20 20:09:14.881 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=25.4ms  P1a=3.1  GPU=2.7  copy=0.9  P3=14.1  P4(GPU)=2.7
03-20 20:09:16.176 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=26.9ms  P1a=3.7  GPU=2.8  copy=1.0  P3=13.7  P4(GPU)=2.9
03-20 20:09:17.377 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=28.2ms  P1a=3.8  GPU=2.7  copy=1.1  P3=14.7  P4(GPU)=2.9
03-20 20:09:18.578 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=29.0ms  P1a=5.3  GPU=2.8  copy=1.1  P3=14.6  P4(GPU)=2.6
03-20 20:09:19.755 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=25.8ms  P1a=3.1  GPU=2.6  copy=0.7  P3=14.9  P4(GPU)=2.8
03-20 20:09:20.977 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=27.8ms  P1a=4.0  GPU=2.7  copy=1.1  P3=14.5  P4(GPU)=2.7
03-20 20:09:22.173 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=24.2ms  P1a=3.3  GPU=2.7  copy=0.9  P3=13.1  P4(GPU)=2.6
03-20 20:09:23.377 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=28.0ms  P1a=5.3  GPU=2.7  copy=1.0  P3=13.4  P4(GPU)=2.7
03-20 20:09:24.576 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=26.9ms  P1a=3.9  GPU=2.7  copy=1.1  P3=13.7  P4(GPU)=2.8
03-20 20:09:25.849 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=24.5ms  P1a=2.6  GPU=2.6  copy=1.0  P3=13.2  P4(GPU)=2.6
03-20 20:09:27.052 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=26.7ms  P1a=3.4  GPU=2.7  copy=1.0  P3=14.3  P4(GPU)=2.7
03-20 20:09:28.254 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=28.6ms  P1a=3.5  GPU=2.7  copy=1.1  P3=15.7  P4(GPU)=2.6
03-20 20:09:29.453 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=27.8ms  P1a=3.2  GPU=3.0  copy=1.2  P3=15.1  P4(GPU)=2.5
03-20 20:09:30.652 V/mpv     (12886): [anvil:info] ANVIL[GPU/Q/async]: total=27.2ms  P1a=3.0  GPU=2.7  copy=1.1  P3=14.8  P4(GPU)=2.7
